Name;Station;Time(norwegian mean time);Air temperature;Relative air humidity;Precipitation (1 h);Mean wind speed
Svalbard Lufthavn;SN99840;26.03.2021 21:00;-7.5;66;0;8.2
Svalbard Lufthavn;SN99840;26.03.2021 22:00;-7.4;68;0;9
Svalbard Lufthavn;SN99840;26.03.2021 23:00;-7.6;69;0;9.8
Svalbard Lufthavn;SN99840;27.03.2021 00:00;-7.7;70;0;10.7
Svalbard Lufthavn;SN99840;27.03.2021 01:00;-7.8;71;0;10.8
Svalbard Lufthavn;SN99840;27.03.2021 02:00;-8.2;73;0;12.7
Svalbard Lufthavn;SN99840;27.03.2021 03:00;-8.2;71;0;13.5
Svalbard Lufthavn;SN99840;27.03.2021 04:00;-8;71;0;14.4
Svalbard Lufthavn;SN99840;27.03.2021 05:00;-8;72;0;14.3
Svalbard Lufthavn;SN99840;27.03.2021 06:00;-7.7;69;0;15.7
Svalbard Lufthavn;SN99840;27.03.2021 07:00;-7.9;71;0;15.9
Svalbard Lufthavn;SN99840;27.03.2021 08:00;-8.6;78;0;14.7
Svalbard Lufthavn;SN99840;27.03.2021 09:00;-8.7;83;0.1;14.9
Svalbard Lufthavn;SN99840;27.03.2021 10:00;-8.4;85;0.1;14.9
Svalbard Lufthavn;SN99840;27.03.2021 11:00;-8.1;84;0;15.7
Svalbard Lufthavn;SN99840;27.03.2021 12:00;-7.8;86;0.2;14.7
Svalbard Lufthavn;SN99840;27.03.2021 13:00;-7.1;81;0.2;15.4
Svalbard Lufthavn;SN99840;27.03.2021 14:00;-6.6;81;0;15.9
Svalbard Lufthavn;SN99840;27.03.2021 15:00;-5.8;73;0;15.3
Svalbard Lufthavn;SN99840;27.03.2021 16:00;-5.5;74;0;13.7
Svalbard Lufthavn;SN99840;27.03.2021 17:00;-4.8;72;0;14.8
Svalbard Lufthavn;SN99840;27.03.2021 18:00;-4.2;73;0;15.8
Svalbard Lufthavn;SN99840;27.03.2021 19:00;-4.7;78;0;15.3
Svalbard Lufthavn;SN99840;27.03.2021 20:00;-5.2;89;0;15.5
Svalbard Lufthavn;SN99840;27.03.2021 21:00;-4;82;0.1;16
Svalbard Lufthavn;SN99840;27.03.2021 22:00;-3.5;82;0;15.1
Svalbard Lufthavn;SN99840;27.03.2021 23:00;-3.9;89;0;15.8
Svalbard Lufthavn;SN99840;28.03.2021 00:00;-2.9;83;0;16.4
Svalbard Lufthavn;SN99840;28.03.2021 01:00;-2.1;76;0;14.8
Svalbard Lufthavn;SN99840;28.03.2021 02:00;-0.7;71;0;9.4
Svalbard Lufthavn;SN99840;28.03.2021 03:00;-0.8;74;0;14.3
Svalbard Lufthavn;SN99840;28.03.2021 04:00;-0.1;71;0;13
Svalbard Lufthavn;SN99840;28.03.2021 05:00;0.4;71;0;7.4
Svalbard Lufthavn;SN99840;28.03.2021 06:00;0.2;73;0;7.3
Svalbard Lufthavn;SN99840;28.03.2021 07:00;0.6;68;0;8.2
Svalbard Lufthavn;SN99840;28.03.2021 08:00;0.8;69;0;4.9
Svalbard Lufthavn;SN99840;28.03.2021 09:00;2.2;65;0;3.7
Svalbard Lufthavn;SN99840;28.03.2021 10:00;1.1;67;0;5
Svalbard Lufthavn;SN99840;28.03.2021 11:00;1.3;68;0;10.5
Svalbard Lufthavn;SN99840;28.03.2021 12:00;1.5;67;0;7.8
Svalbard Lufthavn;SN99840;28.03.2021 13:00;0.8;70;0;8.9
Svalbard Lufthavn;SN99840;28.03.2021 14:00;0.4;71;0;7.7
Svalbard Lufthavn;SN99840;28.03.2021 15:00;1.2;66;0;4.8
Svalbard Lufthavn;SN99840;28.03.2021 16:00;0.8;72;0;1.9
Svalbard Lufthavn;SN99840;28.03.2021 17:00;0.2;76;0;4.8
Svalbard Lufthavn;SN99840;28.03.2021 18:00;0.6;71;0;4.4
Svalbard Lufthavn;SN99840;28.03.2021 19:00;0.7;70;0;2.2
Svalbard Lufthavn;SN99840;28.03.2021 20:00;-0.1;74;0;0.8
Svalbard Lufthavn;SN99840;28.03.2021 21:00;0;74;0;2.1
Svalbard Lufthavn;SN99840;28.03.2021 22:00;-0.3;74;0;1
Svalbard Lufthavn;SN99840;28.03.2021 23:00;-2.5;82;0;5.5
Svalbard Lufthavn;SN99840;29.03.2021 00:00;-3.1;83;0;5.7
Svalbard Lufthavn;SN99840;29.03.2021 01:00;-1.7;73;0;1.1
Svalbard Lufthavn;SN99840;29.03.2021 02:00;-3.2;79;0;4
Svalbard Lufthavn;SN99840;29.03.2021 03:00;-5.2;85;0;7.1
Svalbard Lufthavn;SN99840;29.03.2021 04:00;-3.8;82;0;4.3
Svalbard Lufthavn;SN99840;29.03.2021 05:00;-2.6;75;0;6.7
Svalbard Lufthavn;SN99840;29.03.2021 06:00;-2.7;73;0;7.8
Svalbard Lufthavn;SN99840;29.03.2021 07:00;-2.6;70;0;1.7
Svalbard Lufthavn;SN99840;29.03.2021 08:00;-2.6;67;0;4.7
Svalbard Lufthavn;SN99840;29.03.2021 09:00;-2.1;64;0;8.5
Svalbard Lufthavn;SN99840;29.03.2021 10:00;-2.5;65;0;9.7
Svalbard Lufthavn;SN99840;29.03.2021 11:00;-2.7;67;0;9.1
Svalbard Lufthavn;SN99840;29.03.2021 12:00;-2.5;67;0;9.9
Svalbard Lufthavn;SN99840;29.03.2021 13:00;-2.2;68;0;9.6
Svalbard Lufthavn;SN99840;29.03.2021 14:00;-2.6;71;0;8.9
Svalbard Lufthavn;SN99840;29.03.2021 15:00;-2.7;73;0;9.7
Svalbard Lufthavn;SN99840;29.03.2021 16:00;-2.2;73;0;9.7
Svalbard Lufthavn;SN99840;29.03.2021 17:00;-2.1;72;0;9.8
Svalbard Lufthavn;SN99840;29.03.2021 18:00;-2.1;71;0;9.9
Svalbard Lufthavn;SN99840;29.03.2021 19:00;-2.5;72;0;9.9
Svalbard Lufthavn;SN99840;29.03.2021 20:00;-2.7;72;0;10.8
Svalbard Lufthavn;SN99840;29.03.2021 21:00;-2.7;72;0;12.6
Svalbard Lufthavn;SN99840;29.03.2021 22:00;-2.5;70;0;12.8
Svalbard Lufthavn;SN99840;29.03.2021 23:00;-3;70;0;11.4
Svalbard Lufthavn;SN99840;30.03.2021 00:00;-3.7;71;0;10.5
Svalbard Lufthavn;SN99840;30.03.2021 01:00;-3.8;68;0;10.9
Svalbard Lufthavn;SN99840;30.03.2021 02:00;-4;68;0;12.5
Svalbard Lufthavn;SN99840;30.03.2021 03:00;-4.5;69;0;10.5
Svalbard Lufthavn;SN99840;30.03.2021 04:00;-4.7;68;0;10.9
Svalbard Lufthavn;SN99840;30.03.2021 05:00;-5.1;71;0;9.2
Svalbard Lufthavn;SN99840;30.03.2021 06:00;-5;69;0;8
Svalbard Lufthavn;SN99840;30.03.2021 07:00;-4.5;67;0;7
Svalbard Lufthavn;SN99840;30.03.2021 08:00;-3.5;65;0;7.1
Svalbard Lufthavn;SN99840;30.03.2021 09:00;-3.3;66;0;8
Svalbard Lufthavn;SN99840;30.03.2021 10:00;-3.7;71;0;7.5
Svalbard Lufthavn;SN99840;30.03.2021 11:00;-3.8;70;0;6.3
Svalbard Lufthavn;SN99840;30.03.2021 12:00;-4.1;73;0;7.8
Svalbard Lufthavn;SN99840;30.03.2021 13:00;-3.8;75;0;7.3
Svalbard Lufthavn;SN99840;30.03.2021 14:00;-3.7;76;0;9.1
Svalbard Lufthavn;SN99840;30.03.2021 15:00;-3.6;78;0;8.8
Svalbard Lufthavn;SN99840;30.03.2021 16:00;-3.4;71;0;6.7
Svalbard Lufthavn;SN99840;30.03.2021 17:00;-3.1;70;0;5.3
Svalbard Lufthavn;SN99840;30.03.2021 18:00;-3;71;0;5.5
Svalbard Lufthavn;SN99840;30.03.2021 19:00;-2.9;72;0;5.1
Svalbard Lufthavn;SN99840;30.03.2021 20:00;-2.9;72;0;4.7
Svalbard Lufthavn;SN99840;30.03.2021 21:00;-2.9;72;0;3.5
Svalbard Lufthavn;SN99840;30.03.2021 22:00;-3;71;0;4.7
Svalbard Lufthavn;SN99840;30.03.2021 23:00;-2.8;68;0;2.8
Svalbard Lufthavn;SN99840;31.03.2021 00:00;-3.3;74;0;6.1
Svalbard Lufthavn;SN99840;31.03.2021 01:00;-2.6;71;0;4.7
Svalbard Lufthavn;SN99840;31.03.2021 02:00;-3.4;78;0;6.5
Svalbard Lufthavn;SN99840;31.03.2021 03:00;-4;82;0;5.7
Svalbard Lufthavn;SN99840;31.03.2021 04:00;-4;82;0;3.6
Svalbard Lufthavn;SN99840;31.03.2021 05:00;-4.1;81;0;3.9
Svalbard Lufthavn;SN99840;31.03.2021 06:00;-3.8;83;0;5
Svalbard Lufthavn;SN99840;31.03.2021 07:00;-3.4;84;0;4.7
Svalbard Lufthavn;SN99840;31.03.2021 08:00;-3.2;81;0;4.1
Svalbard Lufthavn;SN99840;31.03.2021 09:00;-2.9;81;0;5
Svalbard Lufthavn;SN99840;31.03.2021 10:00;-2.4;78;0;3.3
Svalbard Lufthavn;SN99840;31.03.2021 11:00;-2.2;73;0;4.9
Svalbard Lufthavn;SN99840;31.03.2021 12:00;-2.1;69;0;4.7
Svalbard Lufthavn;SN99840;31.03.2021 13:00;-1.8;68;0;3.6
Svalbard Lufthavn;SN99840;31.03.2021 14:00;-1.1;64;0;2.4
Svalbard Lufthavn;SN99840;31.03.2021 15:00;-1.7;65;0;0
Svalbard Lufthavn;SN99840;31.03.2021 16:00;-1.9;68;0;2.3
Svalbard Lufthavn;SN99840;31.03.2021 17:00;-2.2;68;0;4.5
Svalbard Lufthavn;SN99840;31.03.2021 18:00;-2.6;71;0;3.6
Svalbard Lufthavn;SN99840;31.03.2021 19:00;-2.2;66;0;1.2
Svalbard Lufthavn;SN99840;31.03.2021 20:00;-2.6;73;0;3.9
Svalbard Lufthavn;SN99840;31.03.2021 21:00;-2.1;70;0;3.8
Svalbard Lufthavn;SN99840;31.03.2021 22:00;-2.3;74;0.1;2
Svalbard Lufthavn;SN99840;31.03.2021 23:00;-2.3;72;0;4.3
Svalbard Lufthavn;SN99840;01.04.2021 00:00;-2.3;77;0;5.7
Svalbard Lufthavn;SN99840;01.04.2021 01:00;-2.6;79;0;7.5
Svalbard Lufthavn;SN99840;01.04.2021 02:00;-2;76;0;6.7
Svalbard Lufthavn;SN99840;01.04.2021 03:00;-1.6;72;0;6.7
Svalbard Lufthavn;SN99840;01.04.2021 04:00;-1.4;73;0;4.9
Svalbard Lufthavn;SN99840;01.04.2021 05:00;-1.6;72;0;6.5
Svalbard Lufthavn;SN99840;01.04.2021 06:00;-1.6;73;0;7.8
Svalbard Lufthavn;SN99840;01.04.2021 07:00;-1.4;71;0;6.7
Svalbard Lufthavn;SN99840;01.04.2021 08:00;-1;67;0;7
Svalbard Lufthavn;SN99840;01.04.2021 09:00;-0.9;67;0;5.9
Svalbard Lufthavn;SN99840;01.04.2021 10:00;-0.5;64;0;3.9
Svalbard Lufthavn;SN99840;01.04.2021 11:00;-0.6;67;0;4.3
Svalbard Lufthavn;SN99840;01.04.2021 12:00;-0.7;65;0;6.7
Svalbard Lufthavn;SN99840;01.04.2021 13:00;-0.6;66;0;6.8
Svalbard Lufthavn;SN99840;01.04.2021 14:00;-1;68;0;5.9
Svalbard Lufthavn;SN99840;01.04.2021 15:00;-1;65;0;4.5
Svalbard Lufthavn;SN99840;01.04.2021 16:00;-1.1;68;0;4.1
Svalbard Lufthavn;SN99840;01.04.2021 17:00;-2;75;0;6.7
Svalbard Lufthavn;SN99840;01.04.2021 18:00;-1.6;71;0;6
Svalbard Lufthavn;SN99840;01.04.2021 19:00;-1.7;69;0;5.2
Svalbard Lufthavn;SN99840;01.04.2021 20:00;-1.8;70;0;4.9
Svalbard Lufthavn;SN99840;01.04.2021 21:00;-1.8;72;0;5
Svalbard Lufthavn;SN99840;01.04.2021 22:00;-2.2;74;0;5.5
Svalbard Lufthavn;SN99840;01.04.2021 23:00;-2.4;77;0;4
Svalbard Lufthavn;SN99840;02.04.2021 00:00;-2.5;73;0;1
Svalbard Lufthavn;SN99840;02.04.2021 01:00;-3.2;74;0;1.7
Svalbard Lufthavn;SN99840;02.04.2021 02:00;-3;73;0;2.3
Svalbard Lufthavn;SN99840;02.04.2021 03:00;-3.1;79;0;1.7
Svalbard Lufthavn;SN99840;02.04.2021 04:00;-3.2;86;0.2;1.1
Svalbard Lufthavn;SN99840;02.04.2021 05:00;-3.8;91;0.3;3.7
Svalbard Lufthavn;SN99840;02.04.2021 06:00;-4.1;92;0.4;2.1
Svalbard Lufthavn;SN99840;02.04.2021 07:00;-3.8;92;0.3;0.8
Svalbard Lufthavn;SN99840;02.04.2021 08:00;-3.3;91;0.1;5.3
Svalbard Lufthavn;SN99840;02.04.2021 09:00;-3.2;87;0;7.7
Svalbard Lufthavn;SN99840;02.04.2021 10:00;-3.4;82;0;6.9
Svalbard Lufthavn;SN99840;02.04.2021 11:00;-3.3;79;0;3.9
Svalbard Lufthavn;SN99840;02.04.2021 12:00;-3.6;78;0;5.9
Svalbard Lufthavn;SN99840;02.04.2021 13:00;-4;80;0;3
Svalbard Lufthavn;SN99840;02.04.2021 14:00;-5;82;0;6.5
Svalbard Lufthavn;SN99840;02.04.2021 15:00;-5.4;80;0;6.1
Svalbard Lufthavn;SN99840;02.04.2021 16:00;-5.7;77;0;6.9
Svalbard Lufthavn;SN99840;02.04.2021 17:00;-5.8;76;0;5.6
Svalbard Lufthavn;SN99840;02.04.2021 18:00;-6.1;77;0;4.7
Svalbard Lufthavn;SN99840;02.04.2021 19:00;-5.8;74;0;3.6
Svalbard Lufthavn;SN99840;02.04.2021 20:00;-6;73;0;4.2
Svalbard Lufthavn;SN99840;02.04.2021 21:00;-6.1;76;0;5
Svalbard Lufthavn;SN99840;02.04.2021 22:00;-6.3;74;0;5.6
Svalbard Lufthavn;SN99840;02.04.2021 23:00;-6.3;74;0;4.9
Svalbard Lufthavn;SN99840;03.04.2021 00:00;-6.5;75;0;4.7
Svalbard Lufthavn;SN99840;03.04.2021 01:00;-6.8;77;0;3.6
Svalbard Lufthavn;SN99840;03.04.2021 02:00;-7.1;77;0;2.9
Svalbard Lufthavn;SN99840;03.04.2021 03:00;-7.5;77;0;1
Svalbard Lufthavn;SN99840;03.04.2021 04:00;-7.8;82;0;2.2
Svalbard Lufthavn;SN99840;03.04.2021 05:00;-8;83;0;3.6
Svalbard Lufthavn;SN99840;03.04.2021 06:00;-7.8;78;0;2.8
Svalbard Lufthavn;SN99840;03.04.2021 07:00;-8;78;0;3.1
Svalbard Lufthavn;SN99840;03.04.2021 08:00;-7.7;77;0;2.6
Svalbard Lufthavn;SN99840;03.04.2021 09:00;-7.9;77;0;2.9
Svalbard Lufthavn;SN99840;03.04.2021 10:00;-8;74;0;2.9
Svalbard Lufthavn;SN99840;03.04.2021 11:00;-7.3;73;0;2
Svalbard Lufthavn;SN99840;03.04.2021 12:00;-7.2;75;0;4
Svalbard Lufthavn;SN99840;03.04.2021 13:00;-7.8;79;0;3.9
Svalbard Lufthavn;SN99840;03.04.2021 14:00;-8.4;79;0;4.9
Svalbard Lufthavn;SN99840;03.04.2021 15:00;-8.5;73;0;4.2
Svalbard Lufthavn;SN99840;03.04.2021 16:00;-7.9;73;0;4.7
Svalbard Lufthavn;SN99840;03.04.2021 17:00;-7.8;71;0;4.8
Svalbard Lufthavn;SN99840;03.04.2021 18:00;-7.1;67;0;4.8
Svalbard Lufthavn;SN99840;03.04.2021 19:00;-7.3;71;0;6.3
Svalbard Lufthavn;SN99840;03.04.2021 20:00;-6.7;69;0;6.6
Svalbard Lufthavn;SN99840;03.04.2021 21:00;-6.7;69;0;5.6
Svalbard Lufthavn;SN99840;03.04.2021 22:00;-6.4;68;0;5.9
Svalbard Lufthavn;SN99840;03.04.2021 23:00;-6.6;70;0;5.5
Svalbard Lufthavn;SN99840;04.04.2021 00:00;-6.4;69;0;6.1
Svalbard Lufthavn;SN99840;04.04.2021 01:00;-5.9;67;0;5.7
Svalbard Lufthavn;SN99840;04.04.2021 02:00;-6;87;0;5.4
Svalbard Lufthavn;SN99840;04.04.2021 03:00;-5.4;90;0.9;3.5
Svalbard Lufthavn;SN99840;04.04.2021 04:00;-4.2;84;0.3;17.9
Svalbard Lufthavn;SN99840;04.04.2021 05:00;-4.6;88;0.1;14.1
Svalbard Lufthavn;SN99840;04.04.2021 06:00;-4.1;76;0.1;15.4
Svalbard Lufthavn;SN99840;04.04.2021 07:00;-3.7;70;0;15
Svalbard Lufthavn;SN99840;04.04.2021 08:00;-3.6;69;0;17.3
Svalbard Lufthavn;SN99840;04.04.2021 09:00;-3.9;71;0;16.8
Svalbard Lufthavn;SN99840;04.04.2021 10:00;-3.7;67;0;13.8
Svalbard Lufthavn;SN99840;04.04.2021 11:00;-3.6;68;0;12.7
Svalbard Lufthavn;SN99840;04.04.2021 12:00;-3.3;62;0;16.2
Svalbard Lufthavn;SN99840;04.04.2021 13:00;-3.3;62;0;17
Svalbard Lufthavn;SN99840;04.04.2021 14:00;-3.3;64;0;13.2
Svalbard Lufthavn;SN99840;04.04.2021 15:00;-3.4;67;0;14.1
Svalbard Lufthavn;SN99840;04.04.2021 16:00;-3.5;63;0;14.7
Svalbard Lufthavn;SN99840;04.04.2021 17:00;-3.5;64;0;13.5
Svalbard Lufthavn;SN99840;04.04.2021 18:00;-3.7;66;0;13.6
Svalbard Lufthavn;SN99840;04.04.2021 19:00;-3.6;64;0;11.8
Svalbard Lufthavn;SN99840;04.04.2021 20:00;-3.6;61;0;12.3
Svalbard Lufthavn;SN99840;04.04.2021 21:00;-3.9;64;0;11.5
Svalbard Lufthavn;SN99840;04.04.2021 22:00;-4.7;69;0;12.2
Svalbard Lufthavn;SN99840;04.04.2021 23:00;-4.8;65;0;14.3
Svalbard Lufthavn;SN99840;05.04.2021 00:00;-5;63;0;14.8
Svalbard Lufthavn;SN99840;05.04.2021 01:00;-5;63;0;14.5
Svalbard Lufthavn;SN99840;05.04.2021 02:00;-5.6;71;0;12.6
Svalbard Lufthavn;SN99840;05.04.2021 03:00;-5.1;63;0;12.1
Svalbard Lufthavn;SN99840;05.04.2021 04:00;-6.3;70;0;15.5
Svalbard Lufthavn;SN99840;05.04.2021 05:00;-6.5;64;0;13.3
Svalbard Lufthavn;SN99840;05.04.2021 06:00;-6.4;64;0;11.9
Svalbard Lufthavn;SN99840;05.04.2021 07:00;-6.8;64;0;13.4
Svalbard Lufthavn;SN99840;05.04.2021 08:00;-6.6;66;0;12.2
Svalbard Lufthavn;SN99840;05.04.2021 09:00;-6.6;64;0;11.6
Svalbard Lufthavn;SN99840;05.04.2021 10:00;-6.7;62;0;11.7
Svalbard Lufthavn;SN99840;05.04.2021 11:00;-7.1;68;0;10.9
Svalbard Lufthavn;SN99840;05.04.2021 12:00;-7.5;65;0;8.9
Svalbard Lufthavn;SN99840;05.04.2021 13:00;-7.1;61;0;9
Svalbard Lufthavn;SN99840;05.04.2021 14:00;-7.6;68;0;10.1
Svalbard Lufthavn;SN99840;05.04.2021 15:00;-7.8;71;0;12.4
Svalbard Lufthavn;SN99840;05.04.2021 16:00;-8;70;0;9.5
Svalbard Lufthavn;SN99840;05.04.2021 17:00;-8.3;66;0;11.8
Svalbard Lufthavn;SN99840;05.04.2021 18:00;-8.1;65;0;11.8
Svalbard Lufthavn;SN99840;05.04.2021 19:00;-8.5;68;0;12.1
Svalbard Lufthavn;SN99840;05.04.2021 20:00;-9.4;64;0;9.2
Svalbard Lufthavn;SN99840;05.04.2021 21:00;-9.6;72;0;7.9
Svalbard Lufthavn;SN99840;05.04.2021 22:00;-10;72;0;6.6
Svalbard Lufthavn;SN99840;05.04.2021 23:00;-10.2;69;0;6.2
Svalbard Lufthavn;SN99840;06.04.2021 00:00;-10.7;64;0;8.5
Svalbard Lufthavn;SN99840;06.04.2021 01:00;-11;64;0;6.1
Svalbard Lufthavn;SN99840;06.04.2021 02:00;-10.6;66;0;8.8
Svalbard Lufthavn;SN99840;06.04.2021 03:00;-10.5;66;0;10.3
Svalbard Lufthavn;SN99840;06.04.2021 04:00;-10.6;63;0;9.6
Svalbard Lufthavn;SN99840;06.04.2021 05:00;-12.2;63;0;5.2
Svalbard Lufthavn;SN99840;06.04.2021 06:00;-11.9;59;0;5.8
Svalbard Lufthavn;SN99840;06.04.2021 07:00;-11.3;57;0;4.2
Svalbard Lufthavn;SN99840;06.04.2021 08:00;-10.7;53;0;4.9
Svalbard Lufthavn;SN99840;06.04.2021 09:00;-10.5;57;0;6
Svalbard Lufthavn;SN99840;06.04.2021 10:00;-10.4;52;0;6.2
Svalbard Lufthavn;SN99840;06.04.2021 11:00;-10.8;51;0;6.6
Svalbard Lufthavn;SN99840;06.04.2021 12:00;-10.9;51;0;5.5
Svalbard Lufthavn;SN99840;06.04.2021 13:00;-10.9;50;0;4.9
Svalbard Lufthavn;SN99840;06.04.2021 14:00;-11.3;50;0;7.6
Svalbard Lufthavn;SN99840;06.04.2021 15:00;-11.7;50;0;7.8
Svalbard Lufthavn;SN99840;06.04.2021 16:00;-11.9;49;0;6.3
Svalbard Lufthavn;SN99840;06.04.2021 17:00;-12.1;49;0;6.9
Svalbard Lufthavn;SN99840;06.04.2021 18:00;-11.9;44;0;6.3
Svalbard Lufthavn;SN99840;06.04.2021 19:00;-12.4;45;0;5.5
Svalbard Lufthavn;SN99840;06.04.2021 20:00;-12.9;46;0;5.6
Svalbard Lufthavn;SN99840;06.04.2021 21:00;-12.4;49;0;5.2
Svalbard Lufthavn;SN99840;06.04.2021 22:00;-11.2;55;0;9.8
Svalbard Lufthavn;SN99840;06.04.2021 23:00;-10.5;60;0;10.6
Svalbard Lufthavn;SN99840;07.04.2021 00:00;-10.6;63;0;11.3
Svalbard Lufthavn;SN99840;07.04.2021 01:00;-10.8;65;0;11.4
Svalbard Lufthavn;SN99840;07.04.2021 02:00;-10.5;78;0;12.1
Svalbard Lufthavn;SN99840;07.04.2021 03:00;-10.5;80;0;11.6
Svalbard Lufthavn;SN99840;07.04.2021 04:00;-10.4;81;0.1;10.1
Svalbard Lufthavn;SN99840;07.04.2021 05:00;-9.7;87;0;13
Svalbard Lufthavn;SN99840;07.04.2021 06:00;-8.9;87;0.1;14.6
Svalbard Lufthavn;SN99840;07.04.2021 07:00;-8.3;83;0;13.6
Svalbard Lufthavn;SN99840;07.04.2021 08:00;-7.8;84;0.1;14.3
Svalbard Lufthavn;SN99840;07.04.2021 09:00;-7.3;83;0;16
Svalbard Lufthavn;SN99840;07.04.2021 10:00;-6.8;83;0.1;12.9
Svalbard Lufthavn;SN99840;07.04.2021 11:00;-7.3;85;0.1;13.1
Svalbard Lufthavn;SN99840;07.04.2021 12:00;-6.7;84;0.1;13.3
Svalbard Lufthavn;SN99840;07.04.2021 13:00;-6.9;87;0.4;14.3
Svalbard Lufthavn;SN99840;07.04.2021 14:00;-7.2;89;0.3;13.9
Svalbard Lufthavn;SN99840;07.04.2021 15:00;-6.5;89;0.1;13.2
Svalbard Lufthavn;SN99840;07.04.2021 16:00;-5.5;88;0.3;11
Svalbard Lufthavn;SN99840;07.04.2021 17:00;-5.1;86;0.2;8.8
Svalbard Lufthavn;SN99840;07.04.2021 18:00;-4.4;79;0.1;11.1
Svalbard Lufthavn;SN99840;07.04.2021 19:00;-4.6;79;0;10.4
Svalbard Lufthavn;SN99840;07.04.2021 20:00;-5.1;81;0;12
Svalbard Lufthavn;SN99840;07.04.2021 21:00;-4.6;71;0;9.3
Svalbard Lufthavn;SN99840;07.04.2021 22:00;-4.6;70;0;8.5
Svalbard Lufthavn;SN99840;07.04.2021 23:00;-4.5;68;0;8.5
Svalbard Lufthavn;SN99840;08.04.2021 00:00;-4.6;73;0;6.7
Svalbard Lufthavn;SN99840;08.04.2021 01:00;-4.9;81;0;8.7
Svalbard Lufthavn;SN99840;08.04.2021 02:00;-4.9;81;0;5.8
Svalbard Lufthavn;SN99840;08.04.2021 03:00;-4.6;77;0;6.3
Svalbard Lufthavn;SN99840;08.04.2021 04:00;-5.2;86;0;3.1
Svalbard Lufthavn;SN99840;08.04.2021 05:00;-5.6;91;0.2;4
Svalbard Lufthavn;SN99840;08.04.2021 06:00;-5.8;90;0.2;3.9
Svalbard Lufthavn;SN99840;08.04.2021 07:00;-5;89;0;5.6
Svalbard Lufthavn;SN99840;08.04.2021 08:00;-4;82;0;5.8
Svalbard Lufthavn;SN99840;08.04.2021 09:00;-3.3;84;0;4.1
Svalbard Lufthavn;SN99840;08.04.2021 10:00;-3.6;85;0;2.7
Svalbard Lufthavn;SN99840;08.04.2021 11:00;-1.2;81;0;1.7
Svalbard Lufthavn;SN99840;08.04.2021 12:00;-1.5;84;0;0.9
Svalbard Lufthavn;SN99840;08.04.2021 13:00;-1.1;82;0;2
Svalbard Lufthavn;SN99840;08.04.2021 14:00;-1.9;92;0;3.4
Svalbard Lufthavn;SN99840;08.04.2021 15:00;-1.7;92;0.4;3.4
Svalbard Lufthavn;SN99840;08.04.2021 16:00;-1.7;92;0;5.1
Svalbard Lufthavn;SN99840;08.04.2021 17:00;-1.8;78;0;4
Svalbard Lufthavn;SN99840;08.04.2021 18:00;-2;70;0;3.2
Svalbard Lufthavn;SN99840;08.04.2021 19:00;-2.8;67;0;4.5
Svalbard Lufthavn;SN99840;08.04.2021 20:00;-2.5;67;0;2.4
Svalbard Lufthavn;SN99840;08.04.2021 21:00;-3.2;74;0;5.6
Svalbard Lufthavn;SN99840;08.04.2021 22:00;-2.2;68;0;4.6
Svalbard Lufthavn;SN99840;08.04.2021 23:00;-2.6;69;0;4.7
Svalbard Lufthavn;SN99840;09.04.2021 00:00;-2.4;72;0;5.6
Svalbard Lufthavn;SN99840;09.04.2021 01:00;-2.4;71;0;6.5
Svalbard Lufthavn;SN99840;09.04.2021 02:00;-2;73;0;6.5
Svalbard Lufthavn;SN99840;09.04.2021 03:00;-2.1;72;0;8.6
Svalbard Lufthavn;SN99840;09.04.2021 04:00;-3.2;76;0;5.9
Svalbard Lufthavn;SN99840;09.04.2021 05:00;-4.5;77;0;3.3
Svalbard Lufthavn;SN99840;09.04.2021 06:00;-3.8;79;0;2.6
Svalbard Lufthavn;SN99840;09.04.2021 07:00;-3.2;77;0;1.9
Svalbard Lufthavn;SN99840;09.04.2021 08:00;-2.4;78;0;2.1
Svalbard Lufthavn;SN99840;09.04.2021 09:00;-1.5;69;0;4.5
Svalbard Lufthavn;SN99840;09.04.2021 10:00;-0.8;63;0;3.9
Svalbard Lufthavn;SN99840;09.04.2021 11:00;-0.5;57;0;5.2
Svalbard Lufthavn;SN99840;09.04.2021 12:00;-0.8;61;0;7.7
Svalbard Lufthavn;SN99840;09.04.2021 13:00;-0.7;64;0;7.2
Svalbard Lufthavn;SN99840;09.04.2021 14:00;-0.5;64;0;4.2
Svalbard Lufthavn;SN99840;09.04.2021 15:00;0.1;65;0;7.4
Svalbard Lufthavn;SN99840;09.04.2021 16:00;0.2;65;0;7.6
Svalbard Lufthavn;SN99840;09.04.2021 17:00;-0.1;66;0;7.9
Svalbard Lufthavn;SN99840;09.04.2021 18:00;-0.6;69;0;7.3
Svalbard Lufthavn;SN99840;09.04.2021 19:00;-0.5;68;0;5.1
Svalbard Lufthavn;SN99840;09.04.2021 20:00;-0.6;68;0;4.6
Svalbard Lufthavn;SN99840;09.04.2021 21:00;-0.8;71;0;5.3
Svalbard Lufthavn;SN99840;09.04.2021 22:00;-0.7;70;0;7.8
Svalbard Lufthavn;SN99840;09.04.2021 23:00;0;67;0;7
Svalbard Lufthavn;SN99840;10.04.2021 00:00;-0.8;72;0;7.9
Svalbard Lufthavn;SN99840;10.04.2021 01:00;-0.6;72;0;8.2
Svalbard Lufthavn;SN99840;10.04.2021 02:00;-0.4;72;0;8.2
