Name;Station;Time(norwegian mean time);Mean global radiation (1 t);Mean longwave radiation (1 h)
Janssonhaugen Vest;SN99874;02.03.2020 20:00;0;217.92
Janssonhaugen Vest;SN99874;02.03.2020 21:00;0;217.01
Janssonhaugen Vest;SN99874;02.03.2020 22:00;0;214.57
Janssonhaugen Vest;SN99874;02.03.2020 23:00;0;212.23
Janssonhaugen Vest;SN99874;03.03.2020 00:00;0;212.13
Janssonhaugen Vest;SN99874;03.03.2020 01:00;0;211.53
Janssonhaugen Vest;SN99874;03.03.2020 02:00;0;210.55
Janssonhaugen Vest;SN99874;03.03.2020 03:00;0;211.01
Janssonhaugen Vest;SN99874;03.03.2020 04:00;0;216.59
Janssonhaugen Vest;SN99874;03.03.2020 05:00;0;212.05
Janssonhaugen Vest;SN99874;03.03.2020 06:00;0;212.34
Janssonhaugen Vest;SN99874;03.03.2020 07:00;0;215.8
Janssonhaugen Vest;SN99874;03.03.2020 08:00;0;213.45
Janssonhaugen Vest;SN99874;03.03.2020 09:00;6.16;213.14
Janssonhaugen Vest;SN99874;03.03.2020 10:00;21.56;214.74
Janssonhaugen Vest;SN99874;03.03.2020 11:00;46.64;218.32
Janssonhaugen Vest;SN99874;03.03.2020 12:00;30.18;219.38
Janssonhaugen Vest;SN99874;03.03.2020 13:00;18.87;217.69
Janssonhaugen Vest;SN99874;03.03.2020 14:00;19.48;219.94
Janssonhaugen Vest;SN99874;03.03.2020 15:00;15.84;221.09
Janssonhaugen Vest;SN99874;03.03.2020 16:00;6.01;221.44
Janssonhaugen Vest;SN99874;03.03.2020 17:00;0;221.29
Janssonhaugen Vest;SN99874;03.03.2020 18:00;0;222.92
Janssonhaugen Vest;SN99874;03.03.2020 19:00;0;224.01
Janssonhaugen Vest;SN99874;03.03.2020 20:00;0;222.93
Janssonhaugen Vest;SN99874;03.03.2020 21:00;0;224.31
Janssonhaugen Vest;SN99874;03.03.2020 22:00;0;224.95
Janssonhaugen Vest;SN99874;03.03.2020 23:00;0;225.84
Janssonhaugen Vest;SN99874;04.03.2020 00:00;0;227.05
Janssonhaugen Vest;SN99874;04.03.2020 01:00;0;228.36
Janssonhaugen Vest;SN99874;04.03.2020 02:00;0;229.77
Janssonhaugen Vest;SN99874;04.03.2020 03:00;0;231.27
Janssonhaugen Vest;SN99874;04.03.2020 04:00;0;232.53
Janssonhaugen Vest;SN99874;04.03.2020 05:00;0;233.64
Janssonhaugen Vest;SN99874;04.03.2020 06:00;0;234.32
Janssonhaugen Vest;SN99874;04.03.2020 07:00;0;235.69
Janssonhaugen Vest;SN99874;04.03.2020 08:00;2.75;238.16
Janssonhaugen Vest;SN99874;04.03.2020 09:00;12.16;240.75
Janssonhaugen Vest;SN99874;04.03.2020 10:00;31.6;245.85
Janssonhaugen Vest;SN99874;04.03.2020 11:00;70.18;250.07
Janssonhaugen Vest;SN99874;04.03.2020 12:00;76.41;254.37
Janssonhaugen Vest;SN99874;04.03.2020 13:00;53.74;259.49
Janssonhaugen Vest;SN99874;04.03.2020 14:00;34.2;262.19
Janssonhaugen Vest;SN99874;04.03.2020 15:00;21.33;262.94
Janssonhaugen Vest;SN99874;04.03.2020 16:00;9.59;259.64
Janssonhaugen Vest;SN99874;04.03.2020 17:00;1.31;259.67
Janssonhaugen Vest;SN99874;04.03.2020 18:00;0;255.41
Janssonhaugen Vest;SN99874;04.03.2020 19:00;0;259.88
Janssonhaugen Vest;SN99874;04.03.2020 20:00;0;262.75
Janssonhaugen Vest;SN99874;04.03.2020 21:00;0;263.04
Janssonhaugen Vest;SN99874;04.03.2020 22:00;0;261.93
Janssonhaugen Vest;SN99874;04.03.2020 23:00;0;261.79
Janssonhaugen Vest;SN99874;05.03.2020 00:00;0;262.45
Janssonhaugen Vest;SN99874;05.03.2020 01:00;0;263.69
Janssonhaugen Vest;SN99874;05.03.2020 02:00;0;260.17
Janssonhaugen Vest;SN99874;05.03.2020 03:00;0;261.15
Janssonhaugen Vest;SN99874;05.03.2020 04:00;0;262.69
Janssonhaugen Vest;SN99874;05.03.2020 05:00;0;262.25
Janssonhaugen Vest;SN99874;05.03.2020 06:00;0;261.65
Janssonhaugen Vest;SN99874;05.03.2020 07:00;0;258.2
Janssonhaugen Vest;SN99874;05.03.2020 08:00;0;256.85
Janssonhaugen Vest;SN99874;05.03.2020 09:00;11.51;255.35
Janssonhaugen Vest;SN99874;05.03.2020 10:00;28.67;254.87
Janssonhaugen Vest;SN99874;05.03.2020 11:00;92.71;255.04
Janssonhaugen Vest;SN99874;05.03.2020 12:00;54.33;253.35
Janssonhaugen Vest;SN99874;05.03.2020 13:00;58.85;252.7
Janssonhaugen Vest;SN99874;05.03.2020 14:00;32.35;250.71
Janssonhaugen Vest;SN99874;05.03.2020 15:00;35.82;250.25
Janssonhaugen Vest;SN99874;05.03.2020 16:00;14.14;249.16
Janssonhaugen Vest;SN99874;05.03.2020 17:00;1.62;247.65
Janssonhaugen Vest;SN99874;05.03.2020 18:00;0;245.62
Janssonhaugen Vest;SN99874;05.03.2020 19:00;0;244.37
Janssonhaugen Vest;SN99874;05.03.2020 20:00;0;243.28
Janssonhaugen Vest;SN99874;05.03.2020 21:00;0;241.88
Janssonhaugen Vest;SN99874;05.03.2020 22:00;0;241.14
Janssonhaugen Vest;SN99874;05.03.2020 23:00;0;245.04
Janssonhaugen Vest;SN99874;06.03.2020 00:00;0;251.82
Janssonhaugen Vest;SN99874;06.03.2020 01:00;0;255.3
Janssonhaugen Vest;SN99874;06.03.2020 02:00;0;257.74
Janssonhaugen Vest;SN99874;06.03.2020 03:00;0;260.23
Janssonhaugen Vest;SN99874;06.03.2020 04:00;0;265.08
Janssonhaugen Vest;SN99874;06.03.2020 05:00;0;268.04
Janssonhaugen Vest;SN99874;06.03.2020 06:00;0;267.93
Janssonhaugen Vest;SN99874;06.03.2020 07:00;0;265.26
Janssonhaugen Vest;SN99874;06.03.2020 08:00;1.31;265.91
Janssonhaugen Vest;SN99874;06.03.2020 09:00;19.39;267.46
Janssonhaugen Vest;SN99874;06.03.2020 10:00;40.9;270.34
Janssonhaugen Vest;SN99874;06.03.2020 11:00;48.15;270.15
Janssonhaugen Vest;SN99874;06.03.2020 12:00;49.97;269.7
Janssonhaugen Vest;SN99874;06.03.2020 13:00;76.99;271.09
Janssonhaugen Vest;SN99874;06.03.2020 14:00;43.89;269.14
Janssonhaugen Vest;SN99874;06.03.2020 15:00;31.46;266.38
Janssonhaugen Vest;SN99874;06.03.2020 16:00;18.18;265.78
Janssonhaugen Vest;SN99874;06.03.2020 17:00;3.48;269.55
Janssonhaugen Vest;SN99874;06.03.2020 18:00;0;271.75
Janssonhaugen Vest;SN99874;06.03.2020 19:00;0;269.63
Janssonhaugen Vest;SN99874;06.03.2020 20:00;0;272.05
Janssonhaugen Vest;SN99874;06.03.2020 21:00;0;272.26
Janssonhaugen Vest;SN99874;06.03.2020 22:00;0;271.78
Janssonhaugen Vest;SN99874;06.03.2020 23:00;0;269.28
Janssonhaugen Vest;SN99874;07.03.2020 00:00;0;270.27
Janssonhaugen Vest;SN99874;07.03.2020 01:00;0;271.12
Janssonhaugen Vest;SN99874;07.03.2020 02:00;0;269.53
Janssonhaugen Vest;SN99874;07.03.2020 03:00;0;270.41
Janssonhaugen Vest;SN99874;07.03.2020 04:00;0;270.85
Janssonhaugen Vest;SN99874;07.03.2020 05:00;0;271.08
Janssonhaugen Vest;SN99874;07.03.2020 06:00;0;268.23
Janssonhaugen Vest;SN99874;07.03.2020 07:00;0;266.15
Janssonhaugen Vest;SN99874;07.03.2020 08:00;2.25;265.59
Janssonhaugen Vest;SN99874;07.03.2020 09:00;12.82;267.87
Janssonhaugen Vest;SN99874;07.03.2020 10:00;30.4;263.92
Janssonhaugen Vest;SN99874;07.03.2020 11:00;44.53;261.57
Janssonhaugen Vest;SN99874;07.03.2020 12:00;54.37;265.34
Janssonhaugen Vest;SN99874;07.03.2020 13:00;57.73;265.82
Janssonhaugen Vest;SN99874;07.03.2020 14:00;39.7;259.25
Janssonhaugen Vest;SN99874;07.03.2020 15:00;24.93;255.07
Janssonhaugen Vest;SN99874;07.03.2020 16:00;12.01;253.8
Janssonhaugen Vest;SN99874;07.03.2020 17:00;2.89;261.94
Janssonhaugen Vest;SN99874;07.03.2020 18:00;0;267.05
Janssonhaugen Vest;SN99874;07.03.2020 19:00;0;268.03
Janssonhaugen Vest;SN99874;07.03.2020 20:00;0;264.24
Janssonhaugen Vest;SN99874;07.03.2020 21:00;0;265.98
Janssonhaugen Vest;SN99874;07.03.2020 22:00;0;266.78
Janssonhaugen Vest;SN99874;07.03.2020 23:00;0;270.08
Janssonhaugen Vest;SN99874;08.03.2020 00:00;0;270.56
Janssonhaugen Vest;SN99874;08.03.2020 01:00;0;269.71
Janssonhaugen Vest;SN99874;08.03.2020 02:00;0;271.19
Janssonhaugen Vest;SN99874;08.03.2020 03:00;0;269.63
Janssonhaugen Vest;SN99874;08.03.2020 04:00;0;271.59
Janssonhaugen Vest;SN99874;08.03.2020 05:00;0;272.15
Janssonhaugen Vest;SN99874;08.03.2020 06:00;0;277.22
Janssonhaugen Vest;SN99874;08.03.2020 07:00;0;277.09
Janssonhaugen Vest;SN99874;08.03.2020 08:00;3.69;273.78
Janssonhaugen Vest;SN99874;08.03.2020 09:00;22.99;268.61
Janssonhaugen Vest;SN99874;08.03.2020 10:00;29.19;264.4
Janssonhaugen Vest;SN99874;08.03.2020 11:00;55.45;256.28
Janssonhaugen Vest;SN99874;08.03.2020 12:00;43.22;249.81
Janssonhaugen Vest;SN99874;08.03.2020 13:00;93.96;245.12
Janssonhaugen Vest;SN99874;08.03.2020 14:00;38.68;242.57
Janssonhaugen Vest;SN99874;08.03.2020 15:00;70.72;240.49
Janssonhaugen Vest;SN99874;08.03.2020 16:00;24.18;239.98
Janssonhaugen Vest;SN99874;08.03.2020 17:00;7.29;241.05
Janssonhaugen Vest;SN99874;08.03.2020 18:00;1.32;238.05
Janssonhaugen Vest;SN99874;08.03.2020 19:00;0;235.71
Janssonhaugen Vest;SN99874;08.03.2020 20:00;0;232.09
Janssonhaugen Vest;SN99874;08.03.2020 21:00;0;227.33
Janssonhaugen Vest;SN99874;08.03.2020 22:00;0;223.71
Janssonhaugen Vest;SN99874;08.03.2020 23:00;0;223.02
Janssonhaugen Vest;SN99874;09.03.2020 00:00;0;222.2
Janssonhaugen Vest;SN99874;09.03.2020 01:00;0;221.29
Janssonhaugen Vest;SN99874;09.03.2020 02:00;0;219.06
Janssonhaugen Vest;SN99874;09.03.2020 03:00;0;218.44
Janssonhaugen Vest;SN99874;09.03.2020 04:00;0;219.47
Janssonhaugen Vest;SN99874;09.03.2020 05:00;0;217.75
Janssonhaugen Vest;SN99874;09.03.2020 06:00;0;215.73
Janssonhaugen Vest;SN99874;09.03.2020 07:00;0;220.43
Janssonhaugen Vest;SN99874;09.03.2020 08:00;5.15;225.07
Janssonhaugen Vest;SN99874;09.03.2020 09:00;18.74;226.41
Janssonhaugen Vest;SN99874;09.03.2020 10:00;30.75;225.87
Janssonhaugen Vest;SN99874;09.03.2020 11:00;36.1;221.81
Janssonhaugen Vest;SN99874;09.03.2020 12:00;36.93;216.31
Janssonhaugen Vest;SN99874;09.03.2020 13:00;105.04;215.43
Janssonhaugen Vest;SN99874;09.03.2020 14:00;44.92;214.31
Janssonhaugen Vest;SN99874;09.03.2020 15:00;92.78;213.31
Janssonhaugen Vest;SN99874;09.03.2020 16:00;45.69;213.08
Janssonhaugen Vest;SN99874;09.03.2020 17:00;6.37;212.31
Janssonhaugen Vest;SN99874;09.03.2020 18:00;0.08;214.5
Janssonhaugen Vest;SN99874;09.03.2020 19:00;0;211.77
Janssonhaugen Vest;SN99874;09.03.2020 20:00;0;209.89
Janssonhaugen Vest;SN99874;09.03.2020 21:00;0;205.03
Janssonhaugen Vest;SN99874;09.03.2020 22:00;0;204.69
Janssonhaugen Vest;SN99874;09.03.2020 23:00;0;204.79
Janssonhaugen Vest;SN99874;10.03.2020 00:00;0;200.98
Janssonhaugen Vest;SN99874;10.03.2020 01:00;0;201.26
Janssonhaugen Vest;SN99874;10.03.2020 02:00;0;203.68
Janssonhaugen Vest;SN99874;10.03.2020 03:00;0;203.35
Janssonhaugen Vest;SN99874;10.03.2020 04:00;0;202.29
Janssonhaugen Vest;SN99874;10.03.2020 05:00;0;202.39
Janssonhaugen Vest;SN99874;10.03.2020 06:00;0;203.17
Janssonhaugen Vest;SN99874;10.03.2020 07:00;0;203.32
Janssonhaugen Vest;SN99874;10.03.2020 08:00;6.12;203.27
Janssonhaugen Vest;SN99874;10.03.2020 09:00;20.68;202.77
Janssonhaugen Vest;SN99874;10.03.2020 10:00;52.6;203.27
Janssonhaugen Vest;SN99874;10.03.2020 11:00;114.98;204.73
Janssonhaugen Vest;SN99874;10.03.2020 12:00;62.29;204.01
Janssonhaugen Vest;SN99874;10.03.2020 13:00;134.8;209.31
Janssonhaugen Vest;SN99874;10.03.2020 14:00;53.14;204.53
Janssonhaugen Vest;SN99874;10.03.2020 15:00;99.99;206.2
Janssonhaugen Vest;SN99874;10.03.2020 16:00;65.17;202.38
Janssonhaugen Vest;SN99874;10.03.2020 17:00;7.76;195.86
Janssonhaugen Vest;SN99874;10.03.2020 18:00;0;193.56
Janssonhaugen Vest;SN99874;10.03.2020 19:00;0;193.22
Janssonhaugen Vest;SN99874;10.03.2020 20:00;0;193.03
Janssonhaugen Vest;SN99874;10.03.2020 21:00;0;189.49
Janssonhaugen Vest;SN99874;10.03.2020 22:00;0;189.41
Janssonhaugen Vest;SN99874;10.03.2020 23:00;0;190.69
Janssonhaugen Vest;SN99874;11.03.2020 00:00;0;190.57
Janssonhaugen Vest;SN99874;11.03.2020 01:00;0;190.9
Janssonhaugen Vest;SN99874;11.03.2020 02:00;0;193.18
Janssonhaugen Vest;SN99874;11.03.2020 03:00;0;192.88
Janssonhaugen Vest;SN99874;11.03.2020 04:00;0;192.53
Janssonhaugen Vest;SN99874;11.03.2020 05:00;0;193.35
Janssonhaugen Vest;SN99874;11.03.2020 06:00;0;193.58
Janssonhaugen Vest;SN99874;11.03.2020 07:00;0;192.67
Janssonhaugen Vest;SN99874;11.03.2020 08:00;10.11;197.58
Janssonhaugen Vest;SN99874;11.03.2020 09:00;27.4;198.98
Janssonhaugen Vest;SN99874;11.03.2020 10:00;38.38;201.95
Janssonhaugen Vest;SN99874;11.03.2020 11:00;49.44;202.86
Janssonhaugen Vest;SN99874;11.03.2020 12:00;68.85;201.98
Janssonhaugen Vest;SN99874;11.03.2020 13:00;63.92;199.47
Janssonhaugen Vest;SN99874;11.03.2020 14:00;64.3;197.15
Janssonhaugen Vest;SN99874;11.03.2020 15:00;53.75;195.66
Janssonhaugen Vest;SN99874;11.03.2020 16:00;69.41;191.95
Janssonhaugen Vest;SN99874;11.03.2020 17:00;14.79;189.07
Janssonhaugen Vest;SN99874;11.03.2020 18:00;0.34;185.82
Janssonhaugen Vest;SN99874;11.03.2020 19:00;0;182.95
Janssonhaugen Vest;SN99874;11.03.2020 20:00;0;180.51
Janssonhaugen Vest;SN99874;11.03.2020 21:00;0;180.29
Janssonhaugen Vest;SN99874;11.03.2020 22:00;0;179.89
Janssonhaugen Vest;SN99874;11.03.2020 23:00;0;179.36
Janssonhaugen Vest;SN99874;12.03.2020 00:00;0;178.72
Janssonhaugen Vest;SN99874;12.03.2020 01:00;0;177.75
Janssonhaugen Vest;SN99874;12.03.2020 02:00;0;176.72
Janssonhaugen Vest;SN99874;12.03.2020 03:00;0;175.04
Janssonhaugen Vest;SN99874;12.03.2020 04:00;0;174.99
Janssonhaugen Vest;SN99874;12.03.2020 05:00;0;176.89
Janssonhaugen Vest;SN99874;12.03.2020 06:00;0;186.04
Janssonhaugen Vest;SN99874;12.03.2020 07:00;1.21;187.39
Janssonhaugen Vest;SN99874;12.03.2020 08:00;12.36;189.87
Janssonhaugen Vest;SN99874;12.03.2020 09:00;40.68;193.28
Janssonhaugen Vest;SN99874;12.03.2020 10:00;54.33;197.85
Janssonhaugen Vest;SN99874;12.03.2020 11:00;80.2;199.18
Janssonhaugen Vest;SN99874;12.03.2020 12:00;90.44;203.41
Janssonhaugen Vest;SN99874;12.03.2020 13:00;90.24;204.26
Janssonhaugen Vest;SN99874;12.03.2020 14:00;93.96;202.6
Janssonhaugen Vest;SN99874;12.03.2020 15:00;65.93;204.12
Janssonhaugen Vest;SN99874;12.03.2020 16:00;39.71;205.97
Janssonhaugen Vest;SN99874;12.03.2020 17:00;17.75;208.38
Janssonhaugen Vest;SN99874;12.03.2020 18:00;2.46;208.47
Janssonhaugen Vest;SN99874;12.03.2020 19:00;0;205.72
Janssonhaugen Vest;SN99874;12.03.2020 20:00;0;201.57
Janssonhaugen Vest;SN99874;12.03.2020 21:00;0;200.12
Janssonhaugen Vest;SN99874;12.03.2020 22:00;0;204.08
Janssonhaugen Vest;SN99874;12.03.2020 23:00;0;205.53
Janssonhaugen Vest;SN99874;13.03.2020 00:00;0;205.24
Janssonhaugen Vest;SN99874;13.03.2020 01:00;0;204.77
Janssonhaugen Vest;SN99874;13.03.2020 02:00;0;204.01
Janssonhaugen Vest;SN99874;13.03.2020 03:00;0;202.03
Janssonhaugen Vest;SN99874;13.03.2020 04:00;0;199.78
Janssonhaugen Vest;SN99874;13.03.2020 05:00;0;199.36
Janssonhaugen Vest;SN99874;13.03.2020 06:00;0;199.33
Janssonhaugen Vest;SN99874;13.03.2020 07:00;10.27;200.42
Janssonhaugen Vest;SN99874;13.03.2020 08:00;43.6;202.75
Janssonhaugen Vest;SN99874;13.03.2020 09:00;63.37;204.81
Janssonhaugen Vest;SN99874;13.03.2020 10:00;103.49;205.51
Janssonhaugen Vest;SN99874;13.03.2020 11:00;121.83;206.18
Janssonhaugen Vest;SN99874;13.03.2020 12:00;169.28;207.18
Janssonhaugen Vest;SN99874;13.03.2020 13:00;159.21;207.15
Janssonhaugen Vest;SN99874;13.03.2020 14:00;112.89;204.81
Janssonhaugen Vest;SN99874;13.03.2020 15:00;84.21;206.65
Janssonhaugen Vest;SN99874;13.03.2020 16:00;79.56;208.83
Janssonhaugen Vest;SN99874;13.03.2020 17:00;36.7;212.82
Janssonhaugen Vest;SN99874;13.03.2020 18:00;8.56;215.48
Janssonhaugen Vest;SN99874;13.03.2020 19:00;0;216.19
Janssonhaugen Vest;SN99874;13.03.2020 20:00;0;219.05
Janssonhaugen Vest;SN99874;13.03.2020 21:00;0;218.83
Janssonhaugen Vest;SN99874;13.03.2020 22:00;0;218.43
Janssonhaugen Vest;SN99874;13.03.2020 23:00;0;217.95
Janssonhaugen Vest;SN99874;14.03.2020 00:00;0;217.44
Janssonhaugen Vest;SN99874;14.03.2020 01:00;0;216.3
Janssonhaugen Vest;SN99874;14.03.2020 02:00;0;215.66
Janssonhaugen Vest;SN99874;14.03.2020 03:00;0;215.54
Janssonhaugen Vest;SN99874;14.03.2020 04:00;0;216.74
Janssonhaugen Vest;SN99874;14.03.2020 05:00;0;216.23
Janssonhaugen Vest;SN99874;14.03.2020 06:00;0;216.26
Janssonhaugen Vest;SN99874;14.03.2020 07:00;2.64;215.77
Janssonhaugen Vest;SN99874;14.03.2020 08:00;20.28;215.75
Janssonhaugen Vest;SN99874;14.03.2020 09:00;50.31;217.12
Janssonhaugen Vest;SN99874;14.03.2020 10:00;79.23;217.83
Janssonhaugen Vest;SN99874;14.03.2020 11:00;84.18;219.52
Janssonhaugen Vest;SN99874;14.03.2020 12:00;101.06;221.11
Janssonhaugen Vest;SN99874;14.03.2020 13:00;82.43;222.49
Janssonhaugen Vest;SN99874;14.03.2020 14:00;78.03;221.47
Janssonhaugen Vest;SN99874;14.03.2020 15:00;73.25;219.85
Janssonhaugen Vest;SN99874;14.03.2020 16:00;40.21;221.15
Janssonhaugen Vest;SN99874;14.03.2020 17:00;21.02;220.42
Janssonhaugen Vest;SN99874;14.03.2020 18:00;4.82;217.22
Janssonhaugen Vest;SN99874;14.03.2020 19:00;0;219.84
Janssonhaugen Vest;SN99874;14.03.2020 20:00;0;215.96
Janssonhaugen Vest;SN99874;14.03.2020 21:00;0;216.53
Janssonhaugen Vest;SN99874;14.03.2020 22:00;0;217.32
Janssonhaugen Vest;SN99874;14.03.2020 23:00;0;219.95
Janssonhaugen Vest;SN99874;15.03.2020 00:00;0;221.44
Janssonhaugen Vest;SN99874;15.03.2020 01:00;0;220.4
Janssonhaugen Vest;SN99874;15.03.2020 02:00;0;219.9
Janssonhaugen Vest;SN99874;15.03.2020 03:00;0;221.14
Janssonhaugen Vest;SN99874;15.03.2020 04:00;0;216.28
Janssonhaugen Vest;SN99874;15.03.2020 05:00;0;214.91
Janssonhaugen Vest;SN99874;15.03.2020 06:00;0;211.82
Janssonhaugen Vest;SN99874;15.03.2020 07:00;2.82;208.85
Janssonhaugen Vest;SN99874;15.03.2020 08:00;14.05;206.35
Janssonhaugen Vest;SN99874;15.03.2020 09:00;51.37;205.68
Janssonhaugen Vest;SN99874;15.03.2020 10:00;129.08;209.06
Janssonhaugen Vest;SN99874;15.03.2020 11:00;159.04;212.84
Janssonhaugen Vest;SN99874;15.03.2020 12:00;171.27;213.89
Janssonhaugen Vest;SN99874;15.03.2020 13:00;159.63;215.03
Janssonhaugen Vest;SN99874;15.03.2020 14:00;138.7;213.76
Janssonhaugen Vest;SN99874;15.03.2020 15:00;125.58;212.2
Janssonhaugen Vest;SN99874;15.03.2020 16:00;78.6;208.91
Janssonhaugen Vest;SN99874;15.03.2020 17:00;45.68;204.19
Janssonhaugen Vest;SN99874;15.03.2020 18:00;4.66;199.56
Janssonhaugen Vest;SN99874;15.03.2020 19:00;0;203.03
Janssonhaugen Vest;SN99874;15.03.2020 20:00;0;207.8
Janssonhaugen Vest;SN99874;15.03.2020 21:00;0;205.3
Janssonhaugen Vest;SN99874;15.03.2020 22:00;0;212.99
Janssonhaugen Vest;SN99874;15.03.2020 23:00;0;218.56
Janssonhaugen Vest;SN99874;16.03.2020 00:00;0;221.97
Janssonhaugen Vest;SN99874;16.03.2020 01:00;0;224.57
Janssonhaugen Vest;SN99874;16.03.2020 02:00;0;224.3
Janssonhaugen Vest;SN99874;16.03.2020 03:00;0;221.53
Janssonhaugen Vest;SN99874;16.03.2020 04:00;0;225.43
Janssonhaugen Vest;SN99874;16.03.2020 05:00;0;226.04
Janssonhaugen Vest;SN99874;16.03.2020 06:00;0;224.12
Janssonhaugen Vest;SN99874;16.03.2020 07:00;6.44;223.85
Janssonhaugen Vest;SN99874;16.03.2020 08:00;30.43;215.1
Janssonhaugen Vest;SN99874;16.03.2020 09:00;58.56;208.5
Janssonhaugen Vest;SN99874;16.03.2020 10:00;130.48;206.8
Janssonhaugen Vest;SN99874;16.03.2020 11:00;153.43;205.6
Janssonhaugen Vest;SN99874;16.03.2020 12:00;160.3;203.9
Janssonhaugen Vest;SN99874;16.03.2020 13:00;157.29;202.66
Janssonhaugen Vest;SN99874;16.03.2020 14:00;134.97;198.73
Janssonhaugen Vest;SN99874;16.03.2020 15:00;113.52;197.54
Janssonhaugen Vest;SN99874;16.03.2020 16:00;61.12;194.87
Janssonhaugen Vest;SN99874;16.03.2020 17:00;34.04;193.77
Janssonhaugen Vest;SN99874;16.03.2020 18:00;7.57;193.41
Janssonhaugen Vest;SN99874;16.03.2020 19:00;0;195.7
Janssonhaugen Vest;SN99874;16.03.2020 20:00;0;197.02
Janssonhaugen Vest;SN99874;16.03.2020 21:00;0;196.75
Janssonhaugen Vest;SN99874;16.03.2020 22:00;0;195.83
Janssonhaugen Vest;SN99874;16.03.2020 23:00;0;194.38
Janssonhaugen Vest;SN99874;17.03.2020 00:00;0;192.04
Janssonhaugen Vest;SN99874;17.03.2020 01:00;0;189.67
Janssonhaugen Vest;SN99874;17.03.2020 02:00;0;191.29
Janssonhaugen Vest;SN99874;17.03.2020 03:00;0;192.05
Janssonhaugen Vest;SN99874;17.03.2020 04:00;0;191.44
Janssonhaugen Vest;SN99874;17.03.2020 05:00;0;196.69
Janssonhaugen Vest;SN99874;17.03.2020 06:00;0;195.32
Janssonhaugen Vest;SN99874;17.03.2020 07:00;6.89;193.63
Janssonhaugen Vest;SN99874;17.03.2020 08:00;27.3;194.88
Janssonhaugen Vest;SN99874;17.03.2020 09:00;68.35;192.19
Janssonhaugen Vest;SN99874;17.03.2020 10:00;128.84;193.02
Janssonhaugen Vest;SN99874;17.03.2020 11:00;157.21;193.21
Janssonhaugen Vest;SN99874;17.03.2020 12:00;171.57;193.69
Janssonhaugen Vest;SN99874;17.03.2020 13:00;173.59;193.8
Janssonhaugen Vest;SN99874;17.03.2020 14:00;155.62;192.65
Janssonhaugen Vest;SN99874;17.03.2020 15:00;124.92;192.11
Janssonhaugen Vest;SN99874;17.03.2020 16:00;84.26;192.75
Janssonhaugen Vest;SN99874;17.03.2020 17:00;40.82;190.1
Janssonhaugen Vest;SN99874;17.03.2020 18:00;8.91;187.72
Janssonhaugen Vest;SN99874;17.03.2020 19:00;0;185.95
Janssonhaugen Vest;SN99874;17.03.2020 20:00;0;184.1
Janssonhaugen Vest;SN99874;17.03.2020 21:00;0;187.7
Janssonhaugen Vest;SN99874;17.03.2020 22:00;0;188.14
Janssonhaugen Vest;SN99874;17.03.2020 23:00;0;186.74
Janssonhaugen Vest;SN99874;18.03.2020 00:00;0;184.8
Janssonhaugen Vest;SN99874;18.03.2020 01:00;0;184.38
Janssonhaugen Vest;SN99874;18.03.2020 02:00;0;184.84
Janssonhaugen Vest;SN99874;18.03.2020 03:00;0;183.22
Janssonhaugen Vest;SN99874;18.03.2020 04:00;0;183.35
Janssonhaugen Vest;SN99874;18.03.2020 05:00;0;182.61
Janssonhaugen Vest;SN99874;18.03.2020 06:00;0;188.09
Janssonhaugen Vest;SN99874;18.03.2020 07:00;10.73;187.26
Janssonhaugen Vest;SN99874;18.03.2020 08:00;27.59;188.16
Janssonhaugen Vest;SN99874;18.03.2020 09:00;77.74;192.24
Janssonhaugen Vest;SN99874;18.03.2020 10:00;133.25;193.16
Janssonhaugen Vest;SN99874;18.03.2020 11:00;165.59;196.01
Janssonhaugen Vest;SN99874;18.03.2020 12:00;175.82;196.76
Janssonhaugen Vest;SN99874;18.03.2020 13:00;181.39;198.44
Janssonhaugen Vest;SN99874;18.03.2020 14:00;180.03;199.73
Janssonhaugen Vest;SN99874;18.03.2020 15:00;128.78;200.09
Janssonhaugen Vest;SN99874;18.03.2020 16:00;93.95;198.7
Janssonhaugen Vest;SN99874;18.03.2020 17:00;56.77;200.34
Janssonhaugen Vest;SN99874;18.03.2020 18:00;14.61;202.83
Janssonhaugen Vest;SN99874;18.03.2020 19:00;0.82;204.42
Janssonhaugen Vest;SN99874;18.03.2020 20:00;0;203.95
Janssonhaugen Vest;SN99874;18.03.2020 21:00;0;204.39
Janssonhaugen Vest;SN99874;18.03.2020 22:00;0;202.32
Janssonhaugen Vest;SN99874;18.03.2020 23:00;0;203.16
Janssonhaugen Vest;SN99874;19.03.2020 00:00;0;202.4
Janssonhaugen Vest;SN99874;19.03.2020 01:00;0;206.87
Janssonhaugen Vest;SN99874;19.03.2020 02:00;0;210.69
Janssonhaugen Vest;SN99874;19.03.2020 03:00;0;213.94
Janssonhaugen Vest;SN99874;19.03.2020 04:00;0;214.85
Janssonhaugen Vest;SN99874;19.03.2020 05:00;0;213.6
Janssonhaugen Vest;SN99874;19.03.2020 06:00;0.75;213.12
Janssonhaugen Vest;SN99874;19.03.2020 07:00;9.9;209.1
Janssonhaugen Vest;SN99874;19.03.2020 08:00;26.27;204.14
Janssonhaugen Vest;SN99874;19.03.2020 09:00;58.05;204.23
Janssonhaugen Vest;SN99874;19.03.2020 10:00;90.75;201.53
